date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-15,1.0,0.9999999984366039,1.0000000015962003,4475482043
2025-03-16,1.0,0.9999999984805163,1.0000000015661157,4475482043
2025-03-17,1.0,0.9999999983682439,1.0000000016479094,4475482043
2025-03-18,1.0,0.9999999982578582,1.0000000016943633,4475482043
2025-03-19,1.0,0.9999999981062114,1.000000001659452,4475482043
2025-03-20,1.0,0.9999999980399203,1.0000000018788733,4475482043
2025-03-21,1.0,0.9999999980621816,1.0000000018945587,4475482043
2025-03-22,1.0,0.9999999980561796,1.0000000017990296,4475482043
2025-03-23,1.0,0.9999999980138187,1.0000000018186126,4475482043
2025-03-24,1.0,0.9999999979881614,1.0000000021025037,4475482043
2024-12-31,7.982648171876175,6.949804136617715,9.057766129350775,44860382637
2025-01-01,8.091566029001177,7.065298517486122,9.116728634183092,44860382637
2025-01-02,8.200483886126175,7.195868046909691,9.238790888863146,44860382637
2025-01-03,8.309401743251176,7.3078354840387165,9.382702291247904,44860382637
2025-01-04,8.418319600376174,7.439219327102747,9.468130403520913,44860382637
2025-01-05,8.527237457501174,7.510029883923942,9.508854898668305,44860382637
2025-01-06,8.636155314626173,7.605433350085232,9.650263268719197,44860382637
2025-01-07,8.745073171751173,7.719347985038612,9.80370397772043,44860382637
2025-01-08,8.853991028876173,7.813993233446535,9.947747663498703,44860382637
2025-01-09,8.962908886001173,7.866888237438696,9.961087414513898,44860382637
2025-01-10,9.071826743126172,7.936200897302191,10.0384374674258,44860382637
2025-01-11,9.180744600251172,8.06512521384963,10.234301331088906,44860382637
2025-01-12,9.28966245737617,8.194724267412232,10.348048447869154,44860382637
2025-01-13,9.39858031450117,8.377422346143161,10.440841521803783,44860382637
2025-01-14,9.50749817162617,8.496821594714,10.576764262467847,44860382637
2025-01-15,9.616416028751171,8.592007804276781,10.643143247630993,44860382637
2025-01-16,9.725333885876172,8.688370023354185,10.771026865414733,44860382637
2025-01-17,9.83425174300117,8.748272439317873,10.81691619791899,44860382637
2025-01-18,9.94316960012617,8.897808893843356,11.007681911048266,44860382637
2025-01-19,10.052087457251169,8.972310565880207,11.11782492214653,44860382637
2025-01-20,10.161005314376169,9.076173520662879,11.207723398873473,44860382637
2025-01-21,10.269923171501167,9.262328780633286,11.27751577949442,44860382637
2025-01-22,10.37884102862617,9.324924252530773,11.366385700313417,44860382637
2025-01-23,10.48775888575117,9.460679391914637,11.539654845119019,44860382637
2025-01-24,10.596676742876168,9.618724125807033,11.606704099068391,44860382637
2025-01-25,10.705594600001165,9.58538317576754,11.73445895451206,44860382637
2025-01-26,10.814512457126167,9.75286031768698,11.951033568591697,44860382637
2025-01-27,10.923430314251167,9.88618503079059,11.921997120003205,44860382637
2025-02-04,1.0,0.9999999987018309,1.0000000012090025,4486038328
2025-02-05,1.0,0.9999999987033588,1.0000000013633954,4486038328
2025-02-06,1.0,0.9999999986303092,1.000000001407555,4486038328
2025-02-07,1.0,0.9999999986416852,1.0000000013241137,4486038328
2025-02-08,1.0,0.9999999985240441,1.0000000015031012,4486038328
2025-02-09,1.0,0.9999999984061669,1.0000000016415915,4486038328
2025-02-10,1.0,0.9999999984277201,1.0000000017940724,4486038328
2025-02-11,1.0,0.9999999983502392,1.000000001955247,4486038328
2025-02-12,1.0,0.9999999982047428,1.0000000020927158,4486038328
2025-02-13,1.0,0.999999998145519,1.000000002384381,4486038328
2025-02-14,1.0,0.9999999977801727,1.000000002565943,4486038328
2025-02-15,1.0,0.9999999976605087,1.0000000029919491,4486038328
2025-02-16,1.0,0.9999999974247734,1.0000000037300314,4486038328
2025-02-17,1.0,0.9999999967740469,1.0000000042131767,4486038328
2025-02-18,1.0,0.9999999963092299,1.0000000046513828,4486038328
2025-02-19,1.0,0.9999999959430146,1.0000000053485139,4486038328
2025-02-20,1.0,0.9999999954679336,1.0000000060557257,4486038328
2025-02-21,1.0,0.9999999947840905,1.0000000065129604,4486038328
2025-02-22,1.0,0.9999999942610823,1.000000006997628,4486038328
2025-02-23,1.0,0.9999999936898116,1.0000000079757236,4486038328
2025-02-24,1.0,0.9999999932767427,1.0000000085383027,4486038328
2025-02-25,1.0,0.9999999923232988,1.0000000091838124,4486038328
2025-02-26,1.0,0.9999999924445228,1.0000000097576796,4486038328
2025-02-27,1.0,0.9999999912183165,1.000000010483427,4486038328
2025-02-28,1.0,0.9999999911171,1.000000011064385,4486038328
2025-03-01,1.0,0.9999999899405578,1.0000000114223604,4486038328
2025-03-02,1.0,0.999999989453965,1.0000000121269323,4486038328
2025-03-03,1.0,0.9999999891005182,1.0000000128876096,4486038328
2025-02-18,7.856836928064212,7.856836921831217,7.8568369344019615,44860384494
2025-02-19,8.713978104563495,8.713978098410236,8.713978110966536,44860384494
2025-02-20,9.57111928106275,9.571119274421234,9.571119287225343,44860384494
2025-02-21,10.428260457562033,10.428260451441698,10.428260463711583,44860384494
2025-02-22,11.285401634061316,11.285401627716146,11.285401640620384,44860384494
2025-02-23,12.142542810560599,12.142542804113406,12.142542816784955,44860384494
2025-02-24,12.999683987059882,12.999683980763677,12.99968399339165,44860384494
2025-02-25,13.856825163559137,13.856825157299031,13.856825169698439,44860384494
2025-02-26,14.713966340058391,14.71396633380898,14.713966346625108,44860384494
2025-02-27,15.571107516557674,15.571107509634762,15.571107523241427,44860384494
2025-02-28,16.428248693056958,16.42824868655299,16.428248698829833,44860384494
2025-03-01,17.28538986955627,17.28538986316704,17.28538987610061,44860384494
2025-03-02,18.142531046055524,18.142531039516825,18.142531052585138,44860384494
2025-03-03,18.999672222554807,18.999672216227072,18.999672229046457,44860384494
2025-03-04,19.85681339905406,19.8568133923714,19.85681340537071,44860384494
2025-03-05,20.713954575553316,20.713954569168447,20.713954581849844,44860384494
2025-03-06,21.571095752052628,21.571095745308465,21.571095758337904,44860384494
2025-03-07,22.428236928551883,22.42823692216481,22.42823693549887,44860384494
2025-03-08,23.285378105051166,23.28537809859459,23.285378111885194,44860384494
2025-03-09,24.14251928155045,24.14251927489089,24.14251928830856,44860384494
2025-03-10,24.999660458049703,24.99966045153452,24.999660464777747,44860384494
2025-03-11,25.856801634549015,25.856801628567318,25.856801641601397,44860384494
2025-03-12,26.71394281104827,26.713942804774643,26.713942818527745,44860384494
2025-03-13,27.571083987547524,27.57108398098593,27.57108399483786,44860384494
2025-03-14,28.428225164046808,28.428225157197396,28.42822517132324,44860384494
2025-03-15,29.285366340546062,29.285366333565854,29.285366348129774,44860384494
2025-03-16,30.142507517045374,30.142507510149574,30.142507524508254,44860384494
2025-03-17,30.999648693544657,30.999648686549342,30.99964870110959,44860384494
2024-12-31,2.8490225981926955,2.8490225981658495,2.8490225982195443,44860384733
2025-01-01,2.955150312664823,2.955150311822999,2.9551503133736747,44860384733
2025-01-02,3.06127802713695,3.061278024733363,3.0612780292229886,44860384733
2025-01-03,3.1674057416090777,3.167405737108358,3.167405745721639,44860384733
2025-01-04,3.2735334560812053,3.273533448517323,3.2735334632195072,44860384733
2025-01-05,3.379661170553333,3.379661159802481,3.379661180552059,44860384733
2025-01-06,3.4857888850254604,3.4857888710259815,3.485788899836124,44860384733
2025-01-07,3.5919165994975875,3.5919165825347936,3.591916618061369,44860384733
2025-01-08,3.698044313969715,3.698044293285049,3.698044337215254,44860384733
2025-01-09,3.804172028441842,3.8041720033350925,3.80417205637034,44860384733
2025-01-10,3.91029974291397,3.9102997128658528,3.9102997762901253,44860384733
2025-01-11,4.016427457386097,4.0164274217486255,4.0164274967622315,44860384733
2025-01-12,4.122555171858225,4.1225551319256075,4.122555216734753,44860384733
2025-01-13,4.228682886330352,4.228682839379705,4.228682936324435,44860384733
2025-01-14,4.334810600802479,4.334810548298796,4.334810657266958,44860384733
2025-01-15,4.440938315274607,4.440938257469737,4.440938375772914,44860384733
2025-01-16,4.547066029746734,4.547065965657338,4.547066096966705,44860384733
2025-01-17,4.6531937442188624,4.653193673736765,4.653193819604012,44860384733
2025-01-18,4.759321458690989,4.759321382870396,4.759321543818244,44860384733
2025-01-19,4.865449173163117,4.865449089282318,4.865449264223468,44860384733
2025-01-20,4.971576887635244,4.9715767972039675,4.971576985772721,44860384733
2025-01-21,5.077704602107372,5.077704506253844,5.077704706686103,44860384733
2025-01-22,5.183832316579499,5.183832213708874,5.1838324304524726,44860384733
2025-01-23,5.289960031051627,5.289959921770358,5.289960152613674,44860384733
2025-01-24,5.3960877455237535,5.3960876298655975,5.396087874792946,44860384733
2025-01-25,5.502215459995882,5.502215334281411,5.50221559898474,44860384733
2025-01-26,5.608343174468009,5.6083430406697525,5.608343321572433,44860384733
2025-01-27,5.714470888940136,5.7144707481795685,5.7144710442908435,44860384733
2025-02-18,1.0,0.9999999987447971,1.0000000012648376,44860385094
2025-02-19,1.0,0.999999998583797,1.0000000013511972,44860385094
2025-02-20,1.0,0.9999999985928659,1.0000000014064623,44860385094
2025-02-21,1.0,0.9999999984775497,1.0000000015359933,44860385094
2025-02-22,1.0,0.9999999982877764,1.0000000015794477,44860385094
2025-02-23,1.0,0.9999999982845948,1.0000000017208528,44860385094
2025-02-24,1.0,0.9999999979336298,1.0000000019588104,44860385094
2025-02-25,1.0,0.9999999973414023,1.0000000023042368,44860385094
2025-02-26,1.0,0.9999999968458958,1.0000000027702738,44860385094
2025-02-27,1.0,0.9999999959809629,1.0000000034349124,44860385094
2025-02-28,1.0,0.9999999951878943,1.000000003930175,44860385094
2025-03-01,1.0,0.9999999939707493,1.0000000049292739,44860385094
2025-03-02,1.0,0.9999999935940872,1.0000000052988571,44860385094
2025-03-03,1.0,0.9999999929545298,1.0000000062132162,44860385094
2025-03-04,1.0,0.9999999917936887,1.000000007153045,44860385094
2025-03-05,1.0,0.9999999904552119,1.0000000080509635,44860385094
2025-03-06,1.0,0.9999999898854309,1.0000000089186771,44860385094
2025-03-07,1.0,0.9999999884222728,1.0000000097162223,44860385094
2025-03-08,1.0,0.9999999871148577,1.0000000111073684,44860385094
2025-03-09,1.0,0.99999998634311,1.0000000118661758,44860385094
2025-03-10,1.0,0.9999999853441817,1.0000000125664064,44860385094
2025-03-11,1.0,0.9999999839285538,1.0000000142907455,44860385094
2025-03-12,1.0,0.9999999827936215,1.0000000153243065,44860385094
2025-03-13,1.0,0.9999999815174362,1.0000000164857616,44860385094
2025-03-14,1.0,0.9999999805446887,1.0000000181848228,44860385094
2025-03-15,1.0,0.9999999790599383,1.0000000190524692,44860385094
2025-03-16,1.0,0.9999999776512426,1.0000000203063666,44860385094
2025-03-17,1.0,0.9999999764218771,1.000000021933316,44860385094
2025-03-04,0.48000950652828855,-0.5864318998295802,1.4812749960725267,7405700714
2025-03-05,0.47851513042337096,-0.5364842719511411,1.4533153649884527,7405700714
2025-03-06,0.47702075431845314,-0.5142930627799224,1.4783131623658434,7405700714
2025-03-07,0.47552637821353555,-0.5011923210698565,1.4316249931384004,7405700714
2025-03-08,0.47403200210861784,-0.47517097621782173,1.4889687407445231,7405700714
2025-03-09,0.4725376260037003,-0.5254959553538529,1.455841955923238,7405700714
2025-03-10,0.47104324989878243,-0.449586611410388,1.4711591950106664,7405700714
2025-03-11,0.4695488737938649,-0.5739619037605247,1.5100402048881747,7405700714
2025-03-12,0.46805449768894714,-0.47035491285380854,1.421395810667962,7405700714
2025-03-13,0.4665601215840296,-0.5473316781886686,1.3907144910271703,7405700714
2025-03-14,0.4650657454791117,-0.48243513460213283,1.53677434990464,7405700714
2025-03-15,0.4635713693741942,-0.5144553507075372,1.4195060007201956,7405700714
2025-03-16,0.4620769932692765,-0.5221685851944905,1.4276819694437293,7405700714
2025-03-17,0.4605826171643589,-0.49237338621086735,1.41292860773901,7405700714
2025-03-18,0.45908824105944107,-0.381677049014145,1.4411750809645163,7405700714
2025-03-19,0.4575938649545235,-0.5692746471510108,1.4847557144595243,7405700714
2025-03-20,0.4560994888496058,-0.5082822057751147,1.4308680439710735,7405700714
2025-03-21,0.45460511274468823,-0.5510852914274316,1.411816063549888,7405700714
2025-03-22,0.4531107366397704,-0.5705087775172967,1.3896445236195234,7405700714
2025-03-23,0.4516163605348528,-0.564084801461796,1.3724480859444483,7405700714
2025-03-24,0.4501219844299351,-0.5704325972773963,1.3468011665750184,7405700714
2025-03-25,0.4486276083250176,-0.524468401846982,1.414633118974043,7405700714
2025-03-26,0.4471332322200998,-0.42523983237240404,1.483456454326716,7405700714
2025-03-27,0.4456388561151823,-0.5797882093141097,1.3954194004669125,7405700714
2025-03-28,0.4441444800102644,-0.5575092714402317,1.444912872364942,7405700714
2025-03-29,0.44265010390534687,-0.5348683602122236,1.413229337711227,7405700714
2025-03-30,0.4411557278004292,-0.4954789303597644,1.4388069821198761,7405700714
2025-03-31,0.43966135169551157,-0.5117877221151826,1.3998977832970612,7405700714
2025-02-18,3.7817642707449663,3.4679953490044246,4.102707226818663,44942965112
2025-02-19,3.7535581870969197,3.442377982001575,4.054685383554342,44942965112
